time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0862105179922,-0.0759251033045,12.2541498664,6.2397085826,0.0149564806055,0.0,0.11290556634,-0.209153441902,3.40436628056,-0.0935869082823,0.0145989880694,0.0,416.3417217863271,415.0729533784775,417.68649607206794,416.85227688976784
1.3800000000000008,0.0927222619249,-0.0892442780751,12.4580378035,6.23424849157,0.0155853341889,0.0,0.10408679975,-0.235292943366,3.39190831195,-0.086279278421,0.000615135277589,0.0,413.2938590051629,412.05934732745055,410.1449141468257,410.7857313498695
1.4400000000000008,0.0986049189525,-0.10451794696,12.6670397945,6.22886118871,0.0158096272221,0.0,0.0919953874726,-0.27440328894,3.57423528845,-0.097932801014,0.00934908347279,0.0,472.8937243073307,473.5659711503787,473.42453650336483,472.5207228585326
1.5000000000000009,0.103812749433,-0.122063604912,12.8833538029,6.22399512615,0.0161677033998,0.0,0.0815572971456,-0.310946747837,3.63600012491,-0.0596607846404,-0.00183750210652,0.0,437.4902810863021,436.5577234645366,435.9910617554202,439.1710062197071
1.560000000000001,0.108346746426,-0.142048271925,13.1060233249,6.21983116838,0.0161051407435,0.0,0.0695938805894,-0.35558041335,3.78579932045,-0.109838177469,0.000501419088451,0.0,465.3520417228831,465.53512262161115,466.67717901768214,462.73925791980685
1.620000000000001,0.112212838868,-0.164620376892,13.3346377938,6.2131470032,0.0162377284183,0.0,0.0592712658566,-0.397438671141,3.83446745264,-0.114728234854,0.00542478796137,0.0,434.24742667656983,434.6602115555361,435.2183549731329,434.7975326710437
1.680000000000001,0.115461693895,-0.189803650816,13.5657566265,6.20646461928,0.0174183439528,0.0,0.0489480173156,-0.442620830363,3.86931537709,-0.105394362218,0.0388625657508,0.0,428.757673004943,431.58938505007103,430.9040237132319,431.6809475512512
1.740000000000001,0.118067285046,-0.217803757115,13.79873171,6.20002168743,0.0196305174749,0.0,0.0376988925886,-0.491290383852,3.89636293247,-0.111683879906,0.0325527594714,0.0,429.40719411581733,428.87223330889555,428.3024941713894,427.75655319080994
1.8000000000000012,0.119947511182,-0.248889206002,14.0338468986,6.19306319031,0.0216969533647,0.0,0.0247896338094,-0.545516425697,3.94057991284,-0.126337160893,0.037970868024,0.0,433.70226439303514,434.15765277672534,435.7264212021166,434.4870616528201
1.8600000000000012,0.1210788062,-0.283090855272,14.2686320489,6.1856791237,0.0238712734329,0.0,0.0127396219687,-0.595146687388,3.88570002312,-0.117226813781,0.0325282710249,0.0,402.95729292940894,402.4656791133621,400.4617011408573,401.27404000040366
