time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
2.3400000000000016,-2.43293198245,-0.135063195712,0.0,1.34969789952,5.57611903501,0.0,0.638861202522,-0.797243658778,-19.7409818424,4.05698318391,17.9940147675,0.0,471.353124271,548.091375659,749.937736985,808.626066282,23,117.0
2.3400000000000016,-2.47082871482,-0.0817476715525,0.0,1.34507009786,5.46591392631,0.0,0.654105305554,-0.643374297019,-19.72459854,4.2316937908,18.0560634358,0.0,468.744529789,552.790372262,750.306680565,809.666720565,24,117.0
2.3400000000000016,-2.53460478511,-0.454256326282,0.0,5.76040558886,3.39530921473,0.0,-1.07293318702,-1.17230299534,-21.0101108804,-0.0100707910377,19.736090316,0.0,335.043391207,582.37556161,854.740847961,865.725494067,25,117.0
2.3400000000000016,-2.41206792414,-0.105057510981,0.0,1.74443728038,5.56063728584,0.0,0.576859306184,-0.695359756841,-19.5186595054,5.32309148869,18.0082262792,0.0,462.476889873,540.050303542,729.786083612,805.970495683,26,117.0
2.3400000000000016,-2.55928894977,-0.500639557607,0.0,5.72956794304,3.42184258249,0.0,-1.08100979661,-1.38590085828,-21.2501398273,0.393927160395,19.7133996763,0.0,337.80354152,581.916968285,844.601128833,862.992101028,27,117.0
2.3400000000000016,-2.4638497783,-0.0381325882902,0.0,0.627725108189,2.08140451355,0.0,-0.648025139138,0.0137729602286,-19.8360815877,2.88211459615,22.5823591534,0.0,386.2475925,728.307242293,762.060032734,832.664447494,28,117.0
2.3400000000000016,-2.51014513684,-0.103298024532,0.0,3.96602083489,1.64410115313,0.0,-0.916917014417,-0.613722954801,-19.6798108285,9.37108787261,22.4502051686,0.0,441.745520528,791.523269796,727.303184816,823.36476177,29,117.0
2.4600000000000017,-2.63990805849,-0.927012293925,0.0,3.35349651493,6.09652862627,0.0,-0.675297473674,-3.40204380713,-16.1038400209,21.7323457637,21.1735753855,0.0,421.695154517,704.812376312,346.625326004,713.056500485,30,123.0
5.0399999999999805,-3.17425635643,9.97113010565,37.735790621,4.23743666519,3.55078147947,0.0,-0.868301614718,2.93812909121,-5.09648420733,3.18671208021,28.8200875684,0.0,0.395882878851,899.439366386,-0.308184968953,-0.810943558859,31,252.0
2.1600000000000015,-0.792308373454,1.64978774781e-05,0.0,6.27653223039,2.21323970979,0.0,-0.596403273135,0.00143108349237,-20.3515752216,-0.086297405302,26.7181619026,0.0,246.707714066,852.91538008,52.2775280727,5.38562421642,32,108.0
2.1600000000000015,-0.770382698893,1.66814433286e-06,0.0,6.28028469961,2.24861868739,0.0,-0.52497086482,0.000521252452268,-20.4004784202,-0.0597169705163,26.9278875732,0.0,234.120973274,850.56143079,52.6532568326,4.99208591639,33,108.0
2.1600000000000015,-0.739869019715,3.63446692672e-06,0.0,6.28057690597,2.20916475622,0.0,-0.503596040112,0.00045281596081,-20.3842740367,-0.0554284675527,26.9592243472,0.0,227.893263897,850.267716881,50.8167389927,4.74626161863,34,108.0
2.1600000000000015,-0.744005347217,1.06255208732e-06,0.0,6.28033542663,2.1165665344,0.0,-0.48914087676,0.000452946551701,-20.3147080032,-0.0531925348263,26.8905000066,0.0,224.09922253,849.489376347,48.6074324258,4.46522041186,35,108.0
2.1600000000000015,-0.755699615207,5.69815434573e-06,0.0,6.28006850037,2.17719690036,0.0,-0.510013281489,0.00055058284626,-20.33828085,-0.0581025114567,26.9133120181,0.0,220.251221257,849.339859792,50.6006933464,5.00627133767,36,108.0
2.1600000000000015,-0.77507167746,6.72177736725e-07,0.0,6.27961753716,2.19931044223,0.0,-0.493087622064,0.000627520837699,-20.3792577217,-0.0651608313663,26.9511785988,0.0,219.558180361,848.341722791,53.4386780232,5.02623900483,37,108.0
2.1600000000000015,-0.801820889777,2.58651796297e-05,0.0,6.27548272977,2.21407511161,0.0,-0.621626500315,0.00181351353943,-20.3724634686,-0.0756822681448,27.5010721131,0.0,114.910622691,867.709609977,34.0473498335,1.15651156393,38,108.0
2.1600000000000015,-0.788886466788,2.80338572068e-05,0.0,6.27562928715,2.23578077169,0.0,-0.620390692571,0.00182533373732,-20.3755069037,-0.0747153676109,27.499074777,0.0,112.835565578,867.271548195,34.3748117909,1.58111856537,39,108.0
2.1600000000000015,-0.798275701004,4.48032976406e-06,0.0,6.27911541338,2.21092711244,0.0,-0.538913503019,0.000763593681348,-20.3666976366,-0.0733386532177,26.9170605844,0.0,209.704503204,847.324215747,56.0299318526,4.34037096926,40,108.0
2.1600000000000015,-0.745826624871,5.60305774324e-06,0.0,6.28016967499,2.18848351284,0.0,-0.501202268072,0.000527006169889,-20.3817483674,-0.0643100071826,27.0261749611,0.0,205.66359093,847.523235145,54.2271179818,4.33435253025,41,108.0
2.1600000000000015,-0.761532523994,3.63284565404e-06,0.0,6.28025708051,2.2006185327,0.0,-0.50952375833,0.000514893312519,-20.3961554047,-0.0617884352026,27.0064234792,0.0,205.079427682,846.406515744,53.3247009025,4.38345896917,42,108.0
2.1600000000000015,-0.768080839628,4.29436397056e-06,0.0,6.28074192999,2.18636567875,0.0,-0.504982339727,0.000426383651836,-20.3951788878,-0.0518071839961,27.006521087,0.0,202.626995796,846.287092219,49.2060267592,4.85000057662,43,108.0
2.1600000000000015,-0.771580904813,1.54981032843e-05,0.0,6.27819264556,2.20615276351,0.0,-0.586014206951,0.0011169756529,-20.3595709172,-0.0647897473696,26.8362283058,0.0,199.641523524,847.056360943,45.7856103583,4.73883254726,44,108.0
2.1600000000000015,-0.780157185643,2.48684478695e-06,0.0,6.28122067813,2.25732872856,0.0,-0.525496099117,0.000362012786783,-20.4195239003,-0.0411649751982,27.0300981239,0.0,198.9130193,845.935273866,44.4020693635,4.2804437353,45,108.0
2.1600000000000015,-0.793867154233,4.00638252497e-06,0.0,6.28141636777,2.23638653868,0.0,-0.530864035561,0.000322311299748,-20.4251986521,-0.0385524887971,27.0114622097,0.0,198.558459616,845.169530608,43.1361733304,4.28197575529,46,108.0
2.1600000000000015,-0.77316562466,2.98397909176e-06,0.0,6.28176855118,2.23128359977,0.0,-0.518270330246,0.000248188220399,-20.4121668188,-0.0331680338002,27.0262729458,0.0,195.261760017,845.053961828,40.8534675776,4.07869998237,47,108.0
2.1600000000000015,-0.776785944315,8.95915798825e-07,0.0,6.28147683221,2.15167305125,0.0,-0.480665511961,0.000281784323142,-20.3714542704,-0.0341994473581,26.9791786271,0.0,194.109473356,844.156478887,40.4390029904,4.1026064519,48,108.0
2.1600000000000015,-0.763936261136,1.10810962756e-05,0.0,6.27936310324,2.19576677573,0.0,-0.579694797152,0.000848879642894,-20.3557890439,-0.0498511468438,26.8514897915,0.0,189.78011466,845.880735793,40.5898465481,4.32641624043,49,108.0
2.1600000000000015,-0.773170083466,2.33561019813e-06,0.0,6.28160959752,2.25814559731,0.0,-0.524796488281,0.00028794853457,-20.4192253015,-0.0335122006972,27.141161111,0.0,188.954627599,848.451242644,40.374247232,4.56407773181,50,108.0
2.1600000000000015,-0.765065002132,1.08868527476e-06,0.0,6.28133023358,2.09625012968,0.0,-0.490139933608,0.000292599707378,-20.3281157362,-0.0360834126747,27.0606855814,0.0,188.321527018,848.27694953,40.9007800628,4.78686532887,51,108.0
2.1600000000000015,-0.781915869142,1.33595794627e-06,0.0,6.28173376959,2.24089369061,0.0,-0.526009579535,0.000253248657181,-20.4150575545,-0.0321818286479,27.1797157351,0.0,187.189398041,849.247516689,40.2292754354,3.94024848437,52,108.0
2.1600000000000015,-0.764313711612,9.29796579187e-07,0.0,6.28152373381,2.14913982576,0.0,-0.478793021045,0.000272234261694,-20.3670517934,-0.0330933112863,27.1310348809,0.0,185.417207686,848.288507012,39.6824238914,3.92248390338,53,108.0
2.1600000000000015,-0.761560928999,2.07521229838e-06,0.0,6.28186901282,2.2156153003,0.0,-0.513111333649,0.000227715620838,-20.4051769218,-0.0295105743293,27.1878654685,0.0,183.979345357,849.148197153,38.3442811546,4.47662952641,54,108.0
2.1600000000000015,-0.771390783314,2.44595094268e-06,0.0,6.28186593129,2.2487346784,0.0,-0.521146878172,0.000237058519064,-20.4161206243,-0.0291333380896,27.1944082822,0.0,182.543679642,848.970745585,37.9967878766,3.28421520694,55,108.0
2.1600000000000015,-0.742576010722,2.19599761834e-06,0.0,6.28189979334,2.15928141698,0.0,-0.494538195382,0.000210357654313,-20.3832815784,-0.0287457333686,27.20826748,0.0,179.028053917,849.050585662,37.7424303307,4.15933536884,56,108.0
2.1600000000000015,-0.779119101757,1.76634112509e-06,0.0,6.28203086701,2.19762206954,0.0,-0.517187991476,0.000194476689093,-20.4048616298,-0.0271906587334,27.1698159894,0.0,180.912774993,847.845083386,37.1847802666,4.22214866163,57,108.0
2.1600000000000015,-0.771335157157,8.8243537467e-06,0.0,6.28025798155,2.18277081225,0.0,-0.573881864589,0.000636942910703,-20.3564495035,-0.0393352137584,27.0014291502,0.0,177.770087175,848.711272059,36.9128610721,4.09195631116,58,108.0
2.1600000000000015,-0.785227493826,9.15373103902e-06,0.0,6.28033976911,2.22924418193,0.0,-0.595643963698,0.000652272404002,-20.375847397,-0.0375449806373,27.016500423,0.0,176.378783375,849.08628283,35.8055039873,3.53642564214,59,108.0
2.1600000000000015,-0.767862762646,8.02626537001e-06,0.0,6.28053350263,2.20302522816,0.0,-0.579241743615,0.000590409221542,-20.3630065455,-0.0352881904053,27.0143763251,0.0,174.518780164,848.685347117,34.9635090082,3.55942203399,60,108.0
2.1600000000000015,-0.755398073535,1.11570743942e-06,0.0,6.2819758026,2.10085665283,0.0,-0.486520446686,0.000190290738196,-20.3290175986,-0.0250769034448,27.1117851657,0.0,173.407419296,847.689453115,34.8961701104,3.62607580783,61,108.0
2.1600000000000015,-0.782986646444,3.66224274849e-07,0.0,6.28219100502,2.25633665065,0.0,-0.52742733254,0.000175400155336,-20.4257412357,-0.0221064974382,27.1980678537,0.0,173.526152801,847.456615356,33.741099156,3.9114949998,62,108.0
2.1600000000000015,-0.786729485009,-3.51437619415e-06,0.0,6.2821116917,2.21911869526,0.0,-0.52323733904,0.000176531448637,-20.4161098782,-0.0223170856626,27.1752889906,0.0,172.979802738,846.488233532,33.8025115709,2.82367892422,63,108.0
2.1600000000000015,-0.775534503255,-1.31291146686e-06,0.0,6.28221220955,2.24302708268,0.0,-0.521451434153,0.000166397548239,-20.4200452666,-0.0211811328713,27.2110389964,0.0,170.861039215,847.528037902,33.0202030684,3.92589034653,64,108.0
2.1600000000000015,-0.763327723616,5.98000003029e-07,0.0,6.28233292647,2.23830553131,0.0,-0.513385438523,0.000147184051311,-20.4177692237,-0.019806173308,27.2053019886,0.0,169.342074621,846.899860809,32.0064170207,3.52608371186,65,108.0
2.1600000000000015,-0.778491532165,6.80890021687e-06,0.0,6.28111109552,2.19765340819,0.0,-0.582850467154,0.000462003417075,-20.3635636799,-0.0279963684699,27.0192553749,0.0,166.955413443,847.734675941,31.4372692367,3.51598325828,66,108.0
2.1600000000000015,-0.787927526224,5.23433308481e-06,0.0,6.2815543154,2.15979992682,0.0,-0.542442207719,0.00033286394064,-20.3536301503,-0.0251622791505,27.0413480359,0.0,166.682901866,846.106055045,31.7036203371,3.4328531974,67,108.0
2.1600000000000015,-0.783333670595,7.81264434648e-07,0.0,6.28244957689,2.20006376906,0.0,-0.518772533027,0.000120207160492,-20.4121114095,-0.0177533574403,27.1876835206,0.0,166.078787446,845.731305586,30.7669468493,4.20269709535,68,108.0
2.1600000000000015,-0.783949817813,2.25173674245e-06,0.0,6.28244793938,2.25766960269,0.0,-0.528627759657,0.000131990692862,-20.4280459444,-0.0170495021609,27.2051479666,0.0,165.213763852,846.203382547,29.8719141346,4.20467522582,69,108.0
2.1600000000000015,-0.763601837951,-4.82806703791e-08,0.0,6.28250535562,2.19600825851,0.0,-0.506514268586,0.000108948057383,-20.4064878818,-0.0161366191991,27.2146327316,0.0,162.791747493,846.108622443,29.394580281,3.45611223961,70,108.0
2.1600000000000015,-0.767522596004,1.22561568074e-06,0.0,6.28252440271,2.18253349892,0.0,-0.50779228219,0.000107410225064,-20.4026866155,-0.0158253714857,27.2088623338,0.0,161.914936419,845.899058566,28.9102641166,3.27145072052,71,108.0
2.1600000000000015,-0.75290534814,5.12479988474e-07,0.0,6.28251322659,2.18613735041,0.0,-0.50257766678,0.000109195874563,-20.4015972952,-0.0155002563837,27.2200618992,0.0,159.366958158,846.201639363,28.5691581107,3.76754165284,72,108.0
2.1600000000000015,-0.763143516803,7.36844223449e-07,0.0,6.28253662164,2.19941494367,0.0,-0.50646227204,0.000108498072375,-20.4089727414,-0.0147535614583,27.2026312441,0.0,158.875254743,845.176587024,27.8212561959,3.92540079614,73,108.0
2.1600000000000015,-0.79924726406,4.86678697753e-07,0.0,6.28259712679,2.22728325792,0.0,-0.527834230598,9.85213279512e-05,-20.4278574141,-0.0141363806068,27.1896410083,0.0,160.986926876,844.863513663,27.5793640285,3.76735734246,74,108.0
2.1600000000000015,-0.768629169075,5.75582755487e-07,0.0,6.28264620678,2.22184943501,0.0,-0.514277130136,8.91343848246e-05,-20.417228792,-0.0131356194825,27.2167277381,0.0,156.924331221,845.470284281,26.5306675773,3.10945880283,75,108.0
2.1600000000000015,-0.773775646153,-4.25453421222e-07,0.0,6.28259960016,2.21268757466,0.0,-0.514726658804,9.69321775812e-05,-20.4151986438,-0.0130617892318,27.2207665529,0.0,155.714327265,845.352597758,26.2568472211,3.73148106789,76,108.0
2.1600000000000015,-0.764371716416,1.17486589932e-05,0.0,6.2809078192,2.41521055077,0.0,-0.605560563412,0.000564944917055,-20.5407408514,-0.0281549270392,26.9299442723,0.0,75.7134332301,864.463634107,14.1640496301,0.65337702217,77,108.0
2.1600000000000015,-0.761815875031,-3.13858134602e-07,0.0,6.28274513344,2.16275404577,0.0,-0.501560353983,6.50811117281e-05,-20.3930609557,-0.0115507038663,27.3002106422,0.0,154.006989185,848.302180471,25.3705010923,3.50651270544,78,108.0
2.1600000000000015,-0.785458493652,-8.42359895846e-07,0.0,6.28267156377,2.20534618208,0.0,-0.521228759439,8.04995279561e-05,-20.4144804664,-0.0114704856181,27.317346689,0.0,153.723524851,848.717901431,25.0850714581,4.2600185727,79,108.0
2.1600000000000015,-0.75629726225,5.66888101455e-08,0.0,6.2826309702,2.06620706473,0.0,-0.473595792536,8.12401932889e-05,-20.3253856322,-0.011933089562,27.2153904244,0.0,151.747213693,847.766122016,24.7473636467,3.6867142823,80,108.0
2.1600000000000015,-0.758878623073,8.79843549414e-07,0.0,6.28277613525,2.18096050724,0.0,-0.503883130918,6.36069851195e-05,-20.3982024637,-0.0104654466106,27.3460605641,0.0,150.2934657,849.325523768,24.011703086,3.21739188926,81,108.0
2.1600000000000015,-0.783113226085,8.95030927886e-08,0.0,6.28279155712,2.22297083775,0.0,-0.522891135686,6.2516916166e-05,-20.4192863398,-0.00998259505281,27.3166291909,0.0,150.512773855,848.414118901,23.5926085971,3.39870452864,82,108.0
2.1600000000000015,-0.787516964394,1.82289028131e-07,0.0,6.28283108519,2.20058718222,0.0,-0.521281092223,5.44233852931e-05,-20.4145043982,-0.00891293241508,27.3120343607,0.0,149.409398584,848.061358808,22.609645575,4.28287807485,83,108.0
2.1600000000000015,-0.755038608174,-7.92328766662e-07,0.0,6.282725902,2.19310645146,0.0,-0.505055607868,7.0359306365e-05,-20.4033815397,-0.00991614203231,27.3416590624,0.0,146.245252006,848.652988522,23.3422267373,2.93600551665,84,108.0
2.1600000000000015,-0.793765031873,5.54770455714e-06,0.0,6.28226541683,2.10384284127,0.0,-0.57361565971,0.000186518517313,-20.3926622341,-0.0147794469871,26.9321942182,0.0,147.383796244,848.391284075,22.3174706566,3.66368361792,85,108.0
2.1600000000000015,-0.771481126781,4.97837326926e-06,0.0,6.28225318033,2.10107382898,0.0,-0.561298876637,0.000186521489863,-20.384965547,-0.0148651600358,26.9712187446,0.0,144.474828058,849.169586781,22.234730557,2.36614542244,86,108.0
2.1600000000000015,-0.774456227653,-1.63886486738e-07,0.0,6.28281146227,2.25345527532,0.0,-0.520732924888,6.2336432855e-05,-20.4275530451,-0.00895734544753,27.3586634725,0.0,144.838103004,848.919190613,22.1780787009,3.67959085596,87,108.0
2.1600000000000015,-0.747397292266,-1.2576654843e-06,0.0,6.28287519374,2.17396482594,0.0,-0.495641851381,4.51205589189e-05,-20.3983332454,-0.00784150424628,27.3442996213,0.0,142.164972157,848.137387427,21.1375408529,4.00532779951,88,108.0
2.1600000000000015,-0.771218012897,5.5061954477e-07,0.0,6.28290838002,2.20370705945,0.0,-0.511230907935,4.20098317881e-05,-20.4125488887,-0.00762876882148,27.3447643653,0.0,142.311224083,848.091289133,21.0929803991,4.17379150208,89,108.0
2.1600000000000015,-0.764026648443,1.89850916508e-06,0.0,6.28251979899,2.1164710954,0.0,-0.515390942767,0.000127291567932,-20.3417433444,-0.0106672430996,27.2029408572,0.0,141.314515839,848.10613382,21.3654856021,3.38814894974,90,108.0
2.1600000000000015,-0.748707764737,7.58905399853e-06,0.0,6.2821963407,2.07906324099,0.0,-0.551936725781,0.00019646424332,-20.3871665034,-0.01582178561,26.8085744388,0.0,138.950583301,848.739676782,20.3436187535,3.67853220195,91,108.0
2.1600000000000015,-0.772859800318,3.46456523306e-06,0.0,6.28243633995,2.05237956377,0.0,-0.546742886256,0.000141933699152,-20.3722182771,-0.0122203553172,26.917966855,0.0,139.656665344,846.973807686,20.5494598897,3.07360313236,92,108.0
2.1600000000000015,-0.756445171284,4.8705029432e-07,0.0,6.28291476601,2.17303679626,0.0,-0.499001824383,4.0224601366e-05,-20.400089704,-0.00728217522201,27.3275171219,0.0,138.386569793,846.975581985,20.3149500462,2.59804849421,93,108.0
2.1600000000000015,-0.769818577836,1.39589881367e-06,0.0,6.28268288461,2.12933596436,0.0,-0.521851852871,9.68236150484e-05,-20.3505969078,-0.00852658440201,27.2010602874,0.0,137.328754105,847.389715281,19.6032124945,3.18719301533,94,108.0
2.1600000000000015,-0.764721000215,-1.89825182135e-06,0.0,6.28286860484,2.15222600074,0.0,-0.500256739315,4.36518991369e-05,-20.3973317095,-0.00732240449256,27.341366639,0.0,137.345941881,847.14191792,20.318171299,2.88551257644,95,108.0
2.1600000000000015,-0.785012194941,1.98218919914e-07,0.0,6.28291995333,2.24697294885,0.0,-0.52472550225,4.26863318758e-05,-20.430293357,-0.00660608011479,27.344283282,0.0,136.452620616,847.205155643,19.3990103694,2.94444686991,96,108.0
2.1600000000000015,-0.769592149713,-9.35215569896e-07,0.0,6.2829473508,2.16684548712,0.0,-0.504334675165,3.29112214713e-05,-20.4031173251,-0.00588655699935,27.3427315065,0.0,134.965337522,846.914778229,18.6480909438,3.27600535655,97,108.0
2.1600000000000015,-0.776385438085,2.52222255209e-06,0.0,6.28255905832,2.22739231807,0.0,-0.587736818924,0.000143361162456,-20.3806382804,-0.0089555274496,27.1670053256,0.0,133.221046699,848.257417125,18.8372208236,3.35874796187,98,108.0
2.1600000000000015,-0.803031952974,7.18697826637e-06,0.0,6.28195361356,2.43891912197,0.0,-0.623330179074,0.000310406484084,-20.5552494551,-0.0151256675925,27.0149459544,0.0,63.203513533,865.526400299,9.82025206145,0.376083582602,99,108.0
2.1600000000000015,-0.78337621446,3.9504752475e-06,0.0,6.28256644537,2.11602177073,0.0,-0.570270986106,0.000126141345654,-20.3980909291,-0.0101886984407,26.9601908201,0.0,132.815039006,847.669727487,18.8031654132,2.98499262096,100,108.0
2.1600000000000015,-0.751582350474,3.83378931275e-06,0.0,6.28261601537,2.05574476088,0.0,-0.536750407189,0.000110131301977,-20.3649054452,-0.00969232443683,26.971150432,0.0,129.970644122,847.711680914,18.5820846428,3.21273388667,101,108.0
2.1600000000000015,-0.776413068233,2.32853712799e-06,0.0,6.28258427717,2.10941647746,0.0,-0.566999643342,0.000121235653749,-20.3940291731,-0.00961642753696,26.9381309317,0.0,130.73552408,846.740305255,18.1840766963,3.78635409216,102,108.0
2.1600000000000015,-0.78214401545,6.22967701476e-06,0.0,6.28240369531,2.10360274055,0.0,-0.573682371274,0.000159997287458,-20.4073169595,-0.0123303054487,26.8026587911,0.0,130.173131249,847.213312693,17.8484243795,2.49888739439,103,108.0
2.1600000000000015,-0.787560084463,2.5276028673e-07,0.0,6.28295041451,2.23259617952,0.0,-0.522688783433,3.76997123247e-05,-20.4297105508,-0.0056188868303,27.3506836569,0.0,129.904377838,846.451702454,17.8770607076,2.9665776688,104,108.0
2.1600000000000015,-0.745638325831,5.2467377942e-06,0.0,6.28210934311,2.35880020817,0.0,-0.600657020782,0.000261868657367,-20.5213043008,-0.0129809672932,27.0289582146,0.0,59.714795314,865.910068456,8.49070860528,1.11597407638,105,108.0
2.1600000000000015,-0.79950799656,-3.39935129572e-07,0.0,6.28296806156,2.25529295702,0.0,-0.530055163517,3.44557877758e-05,-20.4397491799,-0.00536803481153,27.3433906458,0.0,128.214613624,845.865641664,17.6230541981,3.12100796732,106,108.0
2.1600000000000015,-0.778297344673,5.7286145101e-06,0.0,6.28212393872,2.44270297971,0.0,-0.610864529379,0.000269034677233,-20.5460786848,-0.0129490395466,27.0160818426,0.0,59.5985270927,865.13502687,9.37094801092,1.81800301425,107,108.0
2.1600000000000015,-0.798077823371,4.68762491293e-06,0.0,6.28251979184,2.13844242593,0.0,-0.589986720804,0.000138985673317,-20.4265563404,-0.0105017726543,26.8110241276,0.0,127.357953694,846.690746815,16.866395429,3.2171520013,108,108.0
2.1600000000000015,-0.795343238659,4.89764757103e-06,0.0,6.28224972684,2.43088504521,0.0,-0.619289583057,0.000234073604517,-20.5523751374,-0.0115456805437,27.0028008393,0.0,58.0958309484,865.020208831,8.45561519062,1.09513960256,109,108.0
2.1600000000000015,-0.783881635262,2.92767994809e-07,0.0,6.28302028472,2.23648465143,0.0,-0.522086323835,2.55264152952e-05,-20.4311363508,-0.00453697326346,27.3523096423,0.0,124.938249777,845.958996753,16.370074504,2.82657495152,110,108.0
2.1600000000000015,-0.766685655059,-9.61022433918e-07,0.0,6.28299591733,2.19910486337,0.0,-0.50717371114,2.67921885982e-05,-20.4124862939,-0.00478330302416,27.3351586679,0.0,123.220158511,845.382230243,16.852653418,3.25108610508,111,108.0
